ZIP,Date,Datatype,Value,Station
07307,2019-05-09T00:00:00,TMAX,61.0,GHCND:USW00094728
07307,2019-05-09T00:00:00,TMIN,53.0,GHCND:USW00094728
07307,2019-05-10T00:00:00,PRCP,0.04,GHCND:USW00094728
07307,2019-05-10T00:00:00,TMAX,73.0,GHCND:USW00094728
07307,2019-05-10T00:00:00,TMIN,56.0,GHCND:USW00094728
07307,2019-05-11T00:00:00,PRCP,0.04,GHCND:USW00094728
07307,2019-05-11T00:00:00,TMAX,69.0,GHCND:USW00094728
07307,2019-05-11T00:00:00,TMIN,56.0,GHCND:USW00094728
07307,2019-05-12T00:00:00,PRCP,1.32,GHCND:USW00094728
07307,2019-05-12T00:00:00,TMAX,59.0,GHCND:USW00094728
07307,2019-05-12T00:00:00,TMIN,43.0,GHCND:USW00094728
07307,2019-05-13T00:00:00,PRCP,0.7,GHCND:USW00094728
07307,2019-05-13T00:00:00,TMAX,48.0,GHCND:USW00094728
07307,2019-05-13T00:00:00,TMIN,42.0,GHCND:USW00094728
07307,2019-05-14T00:00:00,PRCP,0.3,GHCND:USW00094728
07307,2019-05-14T00:00:00,TMAX,52.0,GHCND:USW00094728
07307,2019-05-14T00:00:00,TMIN,44.0,GHCND:USW00094728
07307,2019-05-15T00:00:00,PRCP,0.01,GHCND:USW00094728
07307,2019-05-15T00:00:00,TMAX,69.0,GHCND:USW00094728
07307,2019-05-15T00:00:00,TMIN,44.0,GHCND:USW00094728
07307,2019-05-16T00:00:00,PRCP,0.12,GHCND:USW00094728
07307,2019-05-16T00:00:00,TMAX,73.0,GHCND:USW00094728
07307,2019-05-16T00:00:00,TMIN,52.0,GHCND:USW00094728
07307,2019-05-17T00:00:00,PRCP,0.03,GHCND:USW00094728
07307,2019-05-17T00:00:00,TMAX,76.0,GHCND:USW00094728
07307,2019-05-17T00:00:00,TMIN,60.0,GHCND:USW00094728
07307,2019-05-18T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-05-18T00:00:00,TMAX,75.0,GHCND:USW00094728
07307,2019-05-18T00:00:00,TMIN,56.0,GHCND:USW00094728
07307,2019-05-19T00:00:00,PRCP,0.06,GHCND:USW00094728
07307,2019-05-19T00:00:00,TMAX,76.0,GHCND:USW00094728
07307,2019-05-19T00:00:00,TMIN,60.0,GHCND:USW00094728
07307,2019-05-20T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-05-20T00:00:00,TMAX,85.0,GHCND:USW00094728
07307,2019-05-20T00:00:00,TMIN,66.0,GHCND:USW00094728
07307,2019-05-21T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-05-21T00:00:00,TMAX,71.0,GHCND:USW00094728
07307,2019-05-21T00:00:00,TMIN,56.0,GHCND:USW00094728
07307,2019-05-22T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-05-22T00:00:00,TMAX,74.0,GHCND:USW00094728
07307,2019-05-22T00:00:00,TMIN,54.0,GHCND:USW00094728
07307,2019-05-23T00:00:00,PRCP,0.48,GHCND:USW00094728
07307,2019-05-23T00:00:00,TMAX,72.0,GHCND:USW00094728
07307,2019-05-23T00:00:00,TMIN,55.0,GHCND:USW00094728
07307,2019-05-24T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-05-24T00:00:00,TMAX,73.0,GHCND:USW00094728
07307,2019-05-24T00:00:00,TMIN,61.0,GHCND:USW00094728
07307,2019-05-25T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-05-25T00:00:00,TMAX,71.0,GHCND:USW00094728
07307,2019-05-25T00:00:00,TMIN,55.0,GHCND:USW00094728
07307,2019-05-26T00:00:00,PRCP,0.2,GHCND:USW00094728
07307,2019-05-26T00:00:00,TMAX,86.0,GHCND:USW00094728
07307,2019-05-26T00:00:00,TMIN,59.0,GHCND:USW00094728
07307,2019-05-27T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-05-27T00:00:00,TMAX,80.0,GHCND:USW00094728
07307,2019-05-27T00:00:00,TMIN,64.0,GHCND:USW00094728
07307,2019-05-28T00:00:00,PRCP,0.17,GHCND:USW00094728
07307,2019-05-28T00:00:00,TMAX,71.0,GHCND:USW00094728
07307,2019-05-28T00:00:00,TMIN,62.0,GHCND:USW00094728
07307,2019-05-29T00:00:00,PRCP,0.8,GHCND:USW00094728
07307,2019-05-29T00:00:00,TMAX,70.0,GHCND:USW00094728
07307,2019-05-29T00:00:00,TMIN,56.0,GHCND:USW00094728
07307,2019-05-30T00:00:00,PRCP,0.95,GHCND:USW00094728
07307,2019-05-30T00:00:00,TMAX,70.0,GHCND:USW00094728
07307,2019-05-30T00:00:00,TMIN,57.0,GHCND:USW00094728
07307,2019-05-31T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-05-31T00:00:00,TMAX,80.0,GHCND:USW00094728
07307,2019-05-31T00:00:00,TMIN,63.0,GHCND:USW00094728
07307,2019-06-01T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-06-01T00:00:00,TMAX,80.0,GHCND:USW00094728
07307,2019-06-01T00:00:00,TMIN,63.0,GHCND:USW00094728
07307,2019-06-02T00:00:00,PRCP,0.86,GHCND:USW00094728
07307,2019-06-02T00:00:00,TMAX,81.0,GHCND:USW00094728
07307,2019-06-02T00:00:00,TMIN,61.0,GHCND:USW00094728
07307,2019-06-03T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-06-03T00:00:00,TMAX,70.0,GHCND:USW00094728
07307,2019-06-03T00:00:00,TMIN,58.0,GHCND:USW00094728
07307,2019-06-04T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-06-04T00:00:00,TMAX,70.0,GHCND:USW00094728
07307,2019-06-04T00:00:00,TMIN,54.0,GHCND:USW00094728
07307,2019-06-05T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-06-05T00:00:00,TMAX,81.0,GHCND:USW00094728
07307,2019-06-05T00:00:00,TMIN,64.0,GHCND:USW00094728
07307,2019-06-06T00:00:00,PRCP,0.04,GHCND:USW00094728
07307,2019-06-06T00:00:00,TMAX,83.0,GHCND:USW00094728
07307,2019-06-06T00:00:00,TMIN,68.0,GHCND:USW00094728
07307,2019-06-07T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-06-07T00:00:00,TMAX,81.0,GHCND:USW00094728
07307,2019-06-07T00:00:00,TMIN,66.0,GHCND:USW00094728
07307,2019-06-08T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-06-08T00:00:00,TMAX,81.0,GHCND:USW00094728
07307,2019-06-08T00:00:00,TMIN,63.0,GHCND:USW00094728
07307,2019-06-09T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-06-09T00:00:00,TMAX,78.0,GHCND:USW00094728
07307,2019-06-09T00:00:00,TMIN,60.0,GHCND:USW00094728
07307,2019-06-10T00:00:00,PRCP,0.62,GHCND:USW00094728
07307,2019-06-10T00:00:00,TMAX,70.0,GHCND:USW00094728
07307,2019-06-10T00:00:00,TMIN,60.0,GHCND:USW00094728
07307,2019-06-11T00:00:00,PRCP,0.45,GHCND:USW00094728
07307,2019-06-11T00:00:00,TMAX,77.0,GHCND:USW00094728
07307,2019-06-11T00:00:00,TMIN,63.0,GHCND:USW00094728
07307,2019-06-12T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-06-12T00:00:00,TMAX,74.0,GHCND:USW00094728
07307,2019-06-12T00:00:00,TMIN,59.0,GHCND:USW00094728
07307,2019-06-13T00:00:00,PRCP,0.6,GHCND:USW00094728
07307,2019-06-13T00:00:00,TMAX,65.0,GHCND:USW00094728
07307,2019-06-13T00:00:00,TMIN,55.0,GHCND:USW00094728
07307,2019-06-14T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-06-14T00:00:00,TMAX,73.0,GHCND:USW00094728
07307,2019-06-14T00:00:00,TMIN,58.0,GHCND:USW00094728
07307,2019-06-15T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-06-15T00:00:00,TMAX,81.0,GHCND:USW00094728
07307,2019-06-15T00:00:00,TMIN,60.0,GHCND:USW00094728
07307,2019-06-16T00:00:00,PRCP,0.04,GHCND:USW00094728
07307,2019-06-16T00:00:00,TMAX,80.0,GHCND:USW00094728
07307,2019-06-16T00:00:00,TMIN,65.0,GHCND:USW00094728
07307,2019-06-17T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-06-17T00:00:00,TMAX,76.0,GHCND:USW00094728
07307,2019-06-17T00:00:00,TMIN,69.0,GHCND:USW00094728
07307,2019-06-18T00:00:00,PRCP,0.79,GHCND:USW00094728
07307,2019-06-18T00:00:00,TMAX,73.0,GHCND:USW00094728
07307,2019-06-18T00:00:00,TMIN,67.0,GHCND:USW00094728
07307,2019-06-19T00:00:00,PRCP,0.11,GHCND:USW00094728
07307,2019-06-19T00:00:00,TMAX,71.0,GHCND:USW00094728
07307,2019-06-19T00:00:00,TMIN,66.0,GHCND:USW00094728
07307,2019-06-20T00:00:00,PRCP,0.42,GHCND:USW00094728
07307,2019-06-20T00:00:00,TMAX,78.0,GHCND:USW00094728
07307,2019-06-20T00:00:00,TMIN,65.0,GHCND:USW00094728
07307,2019-06-21T00:00:00,PRCP,0.53,GHCND:USW00094728
07307,2019-06-21T00:00:00,TMAX,77.0,GHCND:USW00094728
07307,2019-06-21T00:00:00,TMIN,65.0,GHCND:USW00094728
07307,2019-06-22T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-06-22T00:00:00,TMAX,79.0,GHCND:USW00094728
07307,2019-06-22T00:00:00,TMIN,61.0,GHCND:USW00094728
07307,2019-06-23T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-06-23T00:00:00,TMAX,83.0,GHCND:USW00094728
07307,2019-06-23T00:00:00,TMIN,64.0,GHCND:USW00094728
07307,2019-06-24T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-06-24T00:00:00,TMAX,84.0,GHCND:USW00094728
07307,2019-06-24T00:00:00,TMIN,67.0,GHCND:USW00094728
07307,2019-06-25T00:00:00,PRCP,0.86,GHCND:USW00094728
07307,2019-06-25T00:00:00,TMAX,84.0,GHCND:USW00094728
07307,2019-06-25T00:00:00,TMIN,72.0,GHCND:USW00094728
07307,2019-06-26T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-06-26T00:00:00,TMAX,87.0,GHCND:USW00094728
07307,2019-06-26T00:00:00,TMIN,72.0,GHCND:USW00094728
07307,2019-06-27T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-06-27T00:00:00,TMAX,89.0,GHCND:USW00094728
07307,2019-06-27T00:00:00,TMIN,71.0,GHCND:USW00094728
07307,2019-06-28T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-06-28T00:00:00,TMAX,89.0,GHCND:USW00094728
07307,2019-06-28T00:00:00,TMIN,73.0,GHCND:USW00094728
07307,2019-06-29T00:00:00,PRCP,0.08,GHCND:USW00094728
07307,2019-06-29T00:00:00,TMAX,91.0,GHCND:USW00094728
07307,2019-06-29T00:00:00,TMIN,72.0,GHCND:USW00094728
07307,2019-06-30T00:00:00,PRCP,0.06,GHCND:USW00094728
07307,2019-06-30T00:00:00,TMAX,83.0,GHCND:USW00094728
07307,2019-06-30T00:00:00,TMIN,69.0,GHCND:USW00094728
07307,2019-07-01T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-07-01T00:00:00,TMAX,85.0,GHCND:USW00094728
07307,2019-07-01T00:00:00,TMIN,65.0,GHCND:USW00094728
07307,2019-07-02T00:00:00,PRCP,0.02,GHCND:USW00094728
07307,2019-07-02T00:00:00,TMAX,85.0,GHCND:USW00094728
07307,2019-07-02T00:00:00,TMIN,71.0,GHCND:USW00094728
07307,2019-07-03T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-07-03T00:00:00,TMAX,87.0,GHCND:USW00094728
07307,2019-07-03T00:00:00,TMIN,75.0,GHCND:USW00094728
07307,2019-07-04T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-07-04T00:00:00,TMAX,90.0,GHCND:USW00094728
07307,2019-07-04T00:00:00,TMIN,74.0,GHCND:USW00094728
07307,2019-07-05T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-07-05T00:00:00,TMAX,86.0,GHCND:USW00094728
07307,2019-07-05T00:00:00,TMIN,72.0,GHCND:USW00094728
07307,2019-07-06T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-07-06T00:00:00,TMAX,90.0,GHCND:USW00094728
07307,2019-07-06T00:00:00,TMIN,76.0,GHCND:USW00094728
07307,2019-07-07T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-07-07T00:00:00,TMAX,86.0,GHCND:USW00094728
07307,2019-07-07T00:00:00,TMIN,72.0,GHCND:USW00094728
07307,2019-07-08T00:00:00,PRCP,0.04,GHCND:USW00094728
07307,2019-07-08T00:00:00,TMAX,78.0,GHCND:USW00094728
07307,2019-07-08T00:00:00,TMIN,68.0,GHCND:USW00094728
07307,2019-07-09T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-07-09T00:00:00,TMAX,87.0,GHCND:USW00094728
07307,2019-07-09T00:00:00,TMIN,69.0,GHCND:USW00094728
07307,2019-07-10T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-07-10T00:00:00,TMAX,88.0,GHCND:USW00094728
07307,2019-07-10T00:00:00,TMIN,74.0,GHCND:USW00094728
07307,2019-07-11T00:00:00,PRCP,0.79,GHCND:USW00094728
07307,2019-07-11T00:00:00,TMAX,87.0,GHCND:USW00094728
07307,2019-07-11T00:00:00,TMIN,73.0,GHCND:USW00094728
07307,2019-07-12T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-07-12T00:00:00,TMAX,87.0,GHCND:USW00094728
07307,2019-07-12T00:00:00,TMIN,72.0,GHCND:USW00094728
07307,2019-07-13T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-07-13T00:00:00,TMAX,85.0,GHCND:USW00094728
07307,2019-07-13T00:00:00,TMIN,70.0,GHCND:USW00094728
07307,2019-07-14T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-07-14T00:00:00,TMAX,89.0,GHCND:USW00094728
07307,2019-07-14T00:00:00,TMIN,76.0,GHCND:USW00094728
07307,2019-07-15T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-07-15T00:00:00,TMAX,85.0,GHCND:USW00094728
07307,2019-07-15T00:00:00,TMIN,68.0,GHCND:USW00094728
07307,2019-07-16T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-07-16T00:00:00,TMAX,91.0,GHCND:USW00094728
07307,2019-07-16T00:00:00,TMIN,72.0,GHCND:USW00094728
07307,2019-07-17T00:00:00,PRCP,1.82,GHCND:USW00094728
07307,2019-07-17T00:00:00,TMAX,93.0,GHCND:USW00094728
07307,2019-07-17T00:00:00,TMIN,73.0,GHCND:USW00094728
07307,2019-07-18T00:00:00,PRCP,0.51,GHCND:USW00094728
07307,2019-07-18T00:00:00,TMAX,79.0,GHCND:USW00094728
07307,2019-07-18T00:00:00,TMIN,71.0,GHCND:USW00094728
07307,2019-07-19T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-07-19T00:00:00,TMAX,91.0,GHCND:USW00094728
07307,2019-07-19T00:00:00,TMIN,71.0,GHCND:USW00094728
07307,2019-07-20T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-07-20T00:00:00,TMAX,95.0,GHCND:USW00094728
07307,2019-07-20T00:00:00,TMIN,82.0,GHCND:USW00094728
07307,2019-07-21T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-07-21T00:00:00,TMAX,95.0,GHCND:USW00094728
07307,2019-07-21T00:00:00,TMIN,80.0,GHCND:USW00094728
07307,2019-07-22T00:00:00,PRCP,1.66,GHCND:USW00094728
07307,2019-07-22T00:00:00,TMAX,90.0,GHCND:USW00094728
07307,2019-07-22T00:00:00,TMIN,72.0,GHCND:USW00094728
07307,2019-07-23T00:00:00,PRCP,0.53,GHCND:USW00094728
07307,2019-07-23T00:00:00,TMAX,74.0,GHCND:USW00094728
07307,2019-07-23T00:00:00,TMIN,67.0,GHCND:USW00094728
07307,2019-07-24T00:00:00,PRCP,0.02,GHCND:USW00094728
07307,2019-07-24T00:00:00,TMAX,83.0,GHCND:USW00094728
07307,2019-07-24T00:00:00,TMIN,67.0,GHCND:USW00094728
07307,2019-07-25T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-07-25T00:00:00,TMAX,84.0,GHCND:USW00094728
07307,2019-07-25T00:00:00,TMIN,70.0,GHCND:USW00094728
07307,2019-07-26T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-07-26T00:00:00,TMAX,88.0,GHCND:USW00094728
07307,2019-07-26T00:00:00,TMIN,69.0,GHCND:USW00094728
07307,2019-07-27T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-07-27T00:00:00,TMAX,85.0,GHCND:USW00094728
07307,2019-07-27T00:00:00,TMIN,72.0,GHCND:USW00094728
07307,2019-07-28T00:00:00,PRCP,0.01,GHCND:USW00094728
07307,2019-07-28T00:00:00,TMAX,88.0,GHCND:USW00094728
07307,2019-07-28T00:00:00,TMIN,71.0,GHCND:USW00094728
07307,2019-07-29T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-07-29T00:00:00,TMAX,90.0,GHCND:USW00094728
07307,2019-07-29T00:00:00,TMIN,73.0,GHCND:USW00094728
07307,2019-07-30T00:00:00,PRCP,0.01,GHCND:USW00094728
07307,2019-07-30T00:00:00,TMAX,92.0,GHCND:USW00094728
07307,2019-07-30T00:00:00,TMIN,78.0,GHCND:USW00094728
07307,2019-07-31T00:00:00,PRCP,0.36,GHCND:USW00094728
07307,2019-07-31T00:00:00,TMAX,87.0,GHCND:USW00094728
07307,2019-07-31T00:00:00,TMIN,70.0,GHCND:USW00094728
07307,2019-08-01T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-01T00:00:00,TMAX,87.0,GHCND:USW00094728
07307,2019-08-01T00:00:00,TMIN,70.0,GHCND:USW00094728
07307,2019-08-02T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-02T00:00:00,TMAX,84.0,GHCND:USW00094728
07307,2019-08-02T00:00:00,TMIN,73.0,GHCND:USW00094728
07307,2019-08-03T00:00:00,PRCP,0.21,GHCND:USW00094728
07307,2019-08-03T00:00:00,TMAX,86.0,GHCND:USW00094728
07307,2019-08-03T00:00:00,TMIN,68.0,GHCND:USW00094728
07307,2019-08-04T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-04T00:00:00,TMAX,87.0,GHCND:USW00094728
07307,2019-08-04T00:00:00,TMIN,69.0,GHCND:USW00094728
07307,2019-08-05T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-05T00:00:00,TMAX,82.0,GHCND:USW00094728
07307,2019-08-05T00:00:00,TMIN,70.0,GHCND:USW00094728
07307,2019-08-06T00:00:00,PRCP,0.04,GHCND:USW00094728
07307,2019-08-06T00:00:00,TMAX,79.0,GHCND:USW00094728
07307,2019-08-06T00:00:00,TMIN,71.0,GHCND:USW00094728
07307,2019-08-07T00:00:00,PRCP,1.18,GHCND:USW00094728
07307,2019-08-07T00:00:00,TMAX,84.0,GHCND:USW00094728
07307,2019-08-07T00:00:00,TMIN,69.0,GHCND:USW00094728
07307,2019-08-08T00:00:00,PRCP,0.2,GHCND:USW00094728
07307,2019-08-08T00:00:00,TMAX,84.0,GHCND:USW00094728
07307,2019-08-08T00:00:00,TMIN,67.0,GHCND:USW00094728
07307,2019-08-09T00:00:00,PRCP,0.08,GHCND:USW00094728
07307,2019-08-09T00:00:00,TMAX,83.0,GHCND:USW00094728
07307,2019-08-09T00:00:00,TMIN,68.0,GHCND:USW00094728
07307,2019-08-10T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-10T00:00:00,TMAX,81.0,GHCND:USW00094728
07307,2019-08-10T00:00:00,TMIN,66.0,GHCND:USW00094728
07307,2019-08-11T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-11T00:00:00,TMAX,80.0,GHCND:USW00094728
07307,2019-08-11T00:00:00,TMIN,63.0,GHCND:USW00094728
07307,2019-08-12T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-12T00:00:00,TMAX,85.0,GHCND:USW00094728
07307,2019-08-12T00:00:00,TMIN,68.0,GHCND:USW00094728
07307,2019-08-13T00:00:00,PRCP,0.07,GHCND:USW00094728
07307,2019-08-13T00:00:00,TMAX,79.0,GHCND:USW00094728
07307,2019-08-13T00:00:00,TMIN,71.0,GHCND:USW00094728
07307,2019-08-14T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-14T00:00:00,TMAX,84.0,GHCND:USW00094728
07307,2019-08-14T00:00:00,TMIN,73.0,GHCND:USW00094728
07307,2019-08-15T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-15T00:00:00,TMAX,85.0,GHCND:USW00094728
07307,2019-08-15T00:00:00,TMIN,70.0,GHCND:USW00094728
07307,2019-08-16T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-16T00:00:00,TMAX,79.0,GHCND:USW00094728
07307,2019-08-16T00:00:00,TMIN,68.0,GHCND:USW00094728
07307,2019-08-17T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-17T00:00:00,TMAX,87.0,GHCND:USW00094728
07307,2019-08-17T00:00:00,TMIN,73.0,GHCND:USW00094728
07307,2019-08-18T00:00:00,PRCP,0.64,GHCND:USW00094728
07307,2019-08-18T00:00:00,TMAX,90.0,GHCND:USW00094728
07307,2019-08-18T00:00:00,TMIN,70.0,GHCND:USW00094728
07307,2019-08-19T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-19T00:00:00,TMAX,90.0,GHCND:USW00094728
07307,2019-08-19T00:00:00,TMIN,72.0,GHCND:USW00094728
07307,2019-08-20T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-20T00:00:00,TMAX,88.0,GHCND:USW00094728
07307,2019-08-20T00:00:00,TMIN,75.0,GHCND:USW00094728
07307,2019-08-21T00:00:00,PRCP,0.1,GHCND:USW00094728
07307,2019-08-21T00:00:00,TMAX,87.0,GHCND:USW00094728
07307,2019-08-21T00:00:00,TMIN,74.0,GHCND:USW00094728
07307,2019-08-22T00:00:00,PRCP,1.01,GHCND:USW00094728
07307,2019-08-22T00:00:00,TMAX,90.0,GHCND:USW00094728
07307,2019-08-22T00:00:00,TMIN,71.0,GHCND:USW00094728
07307,2019-08-23T00:00:00,PRCP,0.09,GHCND:USW00094728
07307,2019-08-23T00:00:00,TMAX,74.0,GHCND:USW00094728
07307,2019-08-23T00:00:00,TMIN,65.0,GHCND:USW00094728
07307,2019-08-24T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-24T00:00:00,TMAX,76.0,GHCND:USW00094728
07307,2019-08-24T00:00:00,TMIN,64.0,GHCND:USW00094728
07307,2019-08-25T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-25T00:00:00,TMAX,77.0,GHCND:USW00094728
07307,2019-08-25T00:00:00,TMIN,63.0,GHCND:USW00094728
07307,2019-08-26T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-26T00:00:00,TMAX,74.0,GHCND:USW00094728
07307,2019-08-26T00:00:00,TMIN,61.0,GHCND:USW00094728
07307,2019-08-27T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-27T00:00:00,TMAX,75.0,GHCND:USW00094728
07307,2019-08-27T00:00:00,TMIN,62.0,GHCND:USW00094728
07307,2019-08-28T00:00:00,PRCP,0.08,GHCND:USW00094728
07307,2019-08-28T00:00:00,TMAX,74.0,GHCND:USW00094728
07307,2019-08-28T00:00:00,TMIN,67.0,GHCND:USW00094728
07307,2019-08-29T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-29T00:00:00,TMAX,81.0,GHCND:USW00094728
07307,2019-08-29T00:00:00,TMIN,65.0,GHCND:USW00094728
07307,2019-08-30T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-30T00:00:00,TMAX,86.0,GHCND:USW00094728
07307,2019-08-30T00:00:00,TMIN,67.0,GHCND:USW00094728
07307,2019-08-31T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-31T00:00:00,TMAX,81.0,GHCND:USW00094728
07307,2019-08-31T00:00:00,TMIN,69.0,GHCND:USW00094728
07307,2019-09-01T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-01T00:00:00,TMAX,78.0,GHCND:USW00094728
07307,2019-09-01T00:00:00,TMIN,63.0,GHCND:USW00094728
07307,2019-09-02T00:00:00,PRCP,0.3,GHCND:USW00094728
07307,2019-09-02T00:00:00,TMAX,74.0,GHCND:USW00094728
07307,2019-09-02T00:00:00,TMIN,69.0,GHCND:USW00094728
07307,2019-09-03T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-03T00:00:00,TMAX,82.0,GHCND:USW00094728
07307,2019-09-03T00:00:00,TMIN,67.0,GHCND:USW00094728
07307,2019-09-04T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-04T00:00:00,TMAX,87.0,GHCND:USW00094728
07307,2019-09-04T00:00:00,TMIN,68.0,GHCND:USW00094728
07307,2019-09-05T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-05T00:00:00,TMAX,74.0,GHCND:USW00094728
07307,2019-09-05T00:00:00,TMIN,65.0,GHCND:USW00094728
07307,2019-09-06T00:00:00,PRCP,0.32,GHCND:USW00094728
07307,2019-09-06T00:00:00,TMAX,67.0,GHCND:USW00094728
07307,2019-09-06T00:00:00,TMIN,58.0,GHCND:USW00094728
07307,2019-09-07T00:00:00,PRCP,0.02,GHCND:USW00094728
07307,2019-09-07T00:00:00,TMAX,75.0,GHCND:USW00094728
07307,2019-09-07T00:00:00,TMIN,56.0,GHCND:USW00094728
07307,2019-09-08T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-08T00:00:00,TMAX,77.0,GHCND:USW00094728
07307,2019-09-08T00:00:00,TMIN,63.0,GHCND:USW00094728
07307,2019-09-09T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-09T00:00:00,TMAX,78.0,GHCND:USW00094728
07307,2019-09-09T00:00:00,TMIN,64.0,GHCND:USW00094728
07307,2019-09-10T00:00:00,PRCP,0.01,GHCND:USW00094728
07307,2019-09-10T00:00:00,TMAX,76.0,GHCND:USW00094728
07307,2019-09-10T00:00:00,TMIN,66.0,GHCND:USW00094728
07307,2019-09-11T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-11T00:00:00,TMAX,88.0,GHCND:USW00094728
07307,2019-09-11T00:00:00,TMIN,69.0,GHCND:USW00094728
07307,2019-09-12T00:00:00,PRCP,0.17,GHCND:USW00094728
07307,2019-09-12T00:00:00,TMAX,81.0,GHCND:USW00094728
07307,2019-09-12T00:00:00,TMIN,61.0,GHCND:USW00094728
07307,2019-09-13T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-13T00:00:00,TMAX,72.0,GHCND:USW00094728
07307,2019-09-13T00:00:00,TMIN,57.0,GHCND:USW00094728
07307,2019-09-14T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-14T00:00:00,TMAX,74.0,GHCND:USW00094728
07307,2019-09-14T00:00:00,TMIN,61.0,GHCND:USW00094728
07307,2019-09-15T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-15T00:00:00,TMAX,82.0,GHCND:USW00094728
